Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,48,0.3466578423976898,3.65532785654068,0.2226022481918335,0.47180742702063677,0.9647603631019592,48 (Step-1)
