Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,12,0.044071074575185776,0.5748290568590164,0.004660553764551878,0.06826824858271872,0.9336020350456238,12 (Step-1)
