Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,24,0.05911785364151001,0.7718278095126152,0.007730569690465927,0.08792365830916003,0.8899307250976562,24 (Step-1)
