Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,168,0.10277258604764938,1.353532075881958,0.021137312054634094,0.14538676712353876,0.7023189663887024,168 (Step-1)
