Actual,Predicted
8.5,8.489229
8.5,8.488941
8.4,8.474175
8.4,8.404133
8.4,8.369487
8.3,8.357383
8.3,8.296055
8.3,8.272699
8.3,8.285497
8.3,8.314957
8.3,8.329239
8.3,8.360605
8.4,8.398965
8.4,8.448303
8.4,8.43495
8.4,8.447474
8.4,8.44243
8.4,8.428829
8.4,8.427173
8.4,8.415363
8.4,8.404348
8.4,8.409022
8.4,8.414546
8.5,8.447632
8.5,8.468642
8.5,8.468159
8.4,8.419062
8.4,8.381802
8.4,8.391709
8.4,8.374042
8.4,8.401107
8.4,8.374607
8.4,8.388182
8.4,8.367407
8.3,8.344577
8.3,8.354489
8.4,8.3771
8.3,8.383146
8.4,8.360207
8.4,8.414411
8.4,8.442784
8.4,8.412202
8.3,8.3664055
8.4,8.387623
8.4,8.368835
8.3,8.341672
8.4,8.343775
8.3,8.354835
8.4,8.3607435
8.4,8.354571
8.4,8.380449
8.4,8.433041
8.4,8.396753
8.4,8.387434
8.4,8.376322
8.4,8.349093
8.4,8.389564
8.4,8.366195
8.4,8.412619
8.4,8.424995
8.4,8.4255705
8.4,8.432621
8.4,8.41461
8.4,8.403417
8.3,8.374083
8.4,8.404415
8.4,8.407832
8.4,8.381562
8.4,8.413213
8.4,8.390957
8.5,8.428652
8.4,8.449656
8.5,8.462397
8.5,8.476602
8.5,8.476338
8.5,8.501428
8.5,8.482017
8.5,8.466546
8.4,8.46436
8.4,8.435959
8.4,8.431414
8.4,8.39994
8.4,8.412642
8.4,8.416284
8.4,8.384779
8.3,8.356869
8.3,8.332118
8.3,8.3577795
8.3,8.353442
8.4,8.366924
8.4,8.399355
8.4,8.382665
8.4,8.411402
8.4,8.396461
8.4,8.444204
8.4,8.4415865
8.5,8.458358
8.5,8.488486
8.5,8.4569845
8.5,8.47092
8.5,8.457947
8.4,8.4314995
8.4,8.410387
8.4,8.3957205
8.4,8.395834
8.4,8.392249
8.4,8.362585
8.3,8.363751
8.3,8.301403
8.3,8.302335
8.3,8.308428
8.3,8.316035
8.3,8.312964
8.3,8.285307
8.3,8.314764
8.4,8.361107
8.4,8.406433
8.5,8.435478
8.5,8.483917
8.5,8.481658
8.5,8.4898405
8.5,8.467043
8.5,8.457554
8.4,8.421125
8.4,8.401518
8.4,8.386365
8.3,8.341377
8.3,8.315353
8.3,8.300264
8.3,8.274666
8.3,8.280937
8.3,8.308344
8.3,8.314584
8.3,8.303755
8.3,8.280696
8.3,8.31889
8.3,8.297294
8.3,8.296558
8.3,8.297194
8.3,8.353144
8.4,8.395294
8.4,8.409633
8.4,8.412477
8.4,8.429497
8.4,8.402329
8.4,8.383425
8.4,8.39298
8.4,8.390375
8.4,8.362125
8.4,8.345135
8.3,8.32236
8.4,8.345536
8.3,8.339212
8.3,8.309267
8.3,8.298717
8.3,8.29194
8.3,8.318306
8.3,8.260268
8.2,8.199474
8.1,8.174265
8.1,8.165579
8.1,8.144216
8.1,8.14373
8.1,8.153251
8.2,8.205188
8.2,8.189009
8.2,8.224905
8.3,8.28284
8.2,8.273665
8.2,8.230782
8.2,8.19091
8.2,8.170767
8.2,8.202065
8.2,8.192821
8.1,8.182798
8.1,8.144097
8.1,8.128567
8.1,8.132826
8.1,8.143381
8.1,8.125845
8.1,8.115237
8.1,8.133809
8.1,8.129737
8.1,8.130616
8.1,8.129677
8.1,8.117854
8.1,8.120342
8.1,8.168241
8.2,8.198823
8.2,8.212624
8.2,8.196364
8.2,8.217426
8.2,8.201101
8.2,8.204981
8.2,8.208915
8.2,8.1899185
8.2,8.156805
8.1,8.124087
8.1,8.065706
8.1,8.091871
8.1,8.121592
8.1,8.101171
8.1,8.086647
8.0,8.05382
8.0,8.037405
8.0,8.021738
8.0,8.039391
8.0,8.028156
8.0,8.035418
8.0,8.021888
8.0,8.0703945
8.0,8.052415
8.0,8.08257
8.1,8.134047
8.1,8.145791
8.1,8.133494
8.2,8.192076
8.2,8.198266
8.2,8.1925125
8.2,8.179091
8.2,8.201862
8.2,8.158366
8.1,8.116785
8.1,8.095274
