Actual,Predicted
288.99999997540544,286.0645919397855
288.99999997540544,284.52906666097624
290.0000009481736,287.57371957783715
290.0000009481736,286.1383258235386
290.0000009481736,289.6077227104428
290.9999987153994,287.2981198739177
290.9999987153994,289.6046005122524
291.9999996881675,287.54380866272976
293.00000066093565,287.55594484583946
293.9999984281615,289.2081454529178
293.9999984281615,291.9778910629939
294.99999940092965,293.0544852632377
296.0000003736978,291.465764010127
296.0000003736978,294.0936002630276
297.0000013464659,293.6487479261996
297.0000013464659,294.7249093782343
297.0000013464659,292.82011844979365
297.0000013464659,290.86597499225724
298.0000007164629,293.92362638310385
297.0000013464659,292.7651433995213
298.0000007164629,294.2148242558061
297.0000013464659,290.6419139972753
297.0000013464659,295.8883705689931
297.0000013464659,297.06496807205605
297.0000013464659,297.81739219160335
297.0000013464659,298.98865567229586
297.0000013464659,299.10921451504913
297.0000013464659,296.3712662817181
296.0000003736978,295.798903883681
296.0000003736978,293.4046971694977
296.0000003736978,290.5385448750518
294.99999940092965,290.7087046764284
294.99999940092965,289.6671374367867
293.9999984281615,288.971073161781
293.9999984281615,289.04668228777376
293.9999984281615,292.4770549028403
293.9999984281615,292.6963845174022
293.9999984281615,294.3922349938426
293.9999984281615,295.2528076991677
293.9999984281615,295.64876269390504
293.00000066093565,295.28046511804524
293.00000066093565,295.27912840691033
293.00000066093565,294.06869319943485
293.00000066093565,297.30551517103504
293.00000066093565,295.74452506427457
293.00000066093565,296.2565399231613
293.00000066093565,293.3281103531066
293.00000066093565,294.5600258994669
293.00000066093565,294.2816117294169
293.00000066093565,296.87117060183346
293.00000066093565,297.69986739462746
293.00000066093565,299.6402093898346
291.9999996881675,299.16825259017406
293.00000066093565,300.6109101033016
291.9999996881675,300.29751545301264
291.9999996881675,297.3908242679971
291.9999996881675,298.805845198272
293.00000066093565,303.5310341132831
293.00000066093565,302.70796304720795
293.9999984281615,302.30188815546126
293.9999984281615,298.81334456445927
293.9999984281615,297.3715509449789
293.9999984281615,297.00349218201967
293.9999984281615,299.95937561901655
293.9999984281615,299.9528315044317
294.99999940092965,297.6850000894867
294.99999940092965,296.1860372260365
294.99999940092965,297.883083369751
294.99999940092965,293.28466884399336
293.9999984281615,294.6774609412587
294.99999940092965,297.3571516490125
294.99999940092965,297.84946684775645
293.9999984281615,299.9833370476338
294.99999940092965,294.32903772759647
294.99999940092965,295.10529184852714
294.99999940092965,294.6923603018223
296.0000003736978,293.2107650664989
297.0000013464659,295.0414502682808
297.0000013464659,295.99466955686967
297.0000013464659,296.1754364976837
297.0000013464659,295.2666588474025
297.0000013464659,296.20100710853046
297.0000013464659,294.00581648741775
297.0000013464659,295.3546189278383
297.0000013464659,295.9389828762089
297.0000013464659,295.58476724762875
297.0000013464659,297.13916996498347
297.0000013464659,298.0815577261746
297.0000013464659,296.2939902737346
297.0000013464659,300.0795081246453
297.0000013464659,298.4619273742983
297.0000013464659,295.49811182290495
297.0000013464659,299.79162478267085
297.0000013464659,298.7749261401144
298.0000007164629,300.8922317002086
298.0000007164629,300.43011751814925
299.0000000864599,301.99715808598205
299.9999994564569,301.5286392304274
299.9999994564569,300.4955811027943
299.9999994564569,300.65325691972276
299.0000000864599,300.56882774411935
299.9999994564569,302.98920290278653
298.0000007164629,300.96981544025186
299.0000000864599,300.25681147701505
299.0000000864599,302.9174901134473
299.0000000864599,303.71501300747167
299.0000000864599,305.3975572778665
299.0000000864599,305.4225076162802
299.9999994564569,304.9780479583827
301.00000042922505,306.25438110148355
301.00000042922505,305.2769487492077
299.9999994564569,304.00757964673176
299.9999994564569,303.73179402135946
299.9999994564569,301.9587444699506
299.9999994564569,300.25706952316943
301.00000042922505,296.9998570970629
301.99999979922205,294.72619480069255
301.99999979922205,297.378064606912
303.0000007719902,303.01243667330397
303.0000007719902,303.3732701439417
303.0000007719902,301.08621188634174
301.99999979922205,302.11558524311255
303.0000007719902,301.50124146047534
301.99999979922205,304.4005615009952
301.99999979922205,305.1231372135097
301.00000042922505,305.7814674474494
301.00000042922505,305.58375440731965
301.00000042922505,308.8779619969943
299.9999994564569,309.614082728455
299.9999994564569,304.9263297390769
299.0000000864599,304.0628992928003
299.0000000864599,300.15385907528923
299.0000000864599,302.00118264432706
299.0000000864599,298.03413172799503
299.9999994564569,298.1219443534855
299.9999994564569,292.5453137203621
299.9999994564569,294.0235783972463
299.9999994564569,297.5996909925247
299.0000000864599,299.8957440017902
299.0000000864599,298.55773301948875
299.0000000864599,296.90727462464497
299.0000000864599,297.962521516009
299.0000000864599,298.0395907665148
298.0000007164629,299.28412653287063
298.0000007164629,302.5847019323042
298.0000007164629,302.01052519733105
298.0000007164629,301.6262143349619
298.0000007164629,299.81180847969944
297.0000013464659,299.8108740641219
296.0000003736978,298.09750529906705
296.0000003736978,296.5303477289407
296.0000003736978,299.0979806920941
296.0000003736978,295.4947492090428
296.0000003736978,298.02067165591956
296.0000003736978,294.26000316884046
294.99999940092965,295.2170274361274
294.99999940092965,296.48608560100126
296.0000003736978,298.7137964486454
296.0000003736978,297.35905413836156
294.99999940092965,300.0083771412317
296.0000003736978,296.2152397162978
296.0000003736978,298.7728200988299
296.0000003736978,297.3676097307334
296.0000003736978,297.6450077438775
296.0000003736978,300.0400511045985
296.0000003736978,303.1684391971571
296.0000003736978,302.59973432287285
296.0000003736978,300.5177698665252
296.0000003736978,299.3913615390958
294.99999940092965,299.30145569449
294.99999940092965,298.38236421189094
294.99999940092965,297.2315921602869
294.99999940092965,297.2354356054925
294.99999940092965,300.7294991403177
293.9999984281615,300.65171024556787
293.9999984281615,300.4236647615196
294.99999940092965,300.8120290321144
294.99999940092965,300.82434793113464
294.99999940092965,298.6105154788348
294.99999940092965,299.3338653298124
294.99999940092965,298.29413005758937
294.99999940092965,297.0224401424955
294.99999940092965,296.4522254577927
294.99999940092965,295.8883737745354
294.99999940092965,291.92502525954825
294.99999940092965,292.01388930290983
294.99999940092965,290.78483310027207
294.99999940092965,290.2747031002518
294.99999940092965,294.694745225286
293.9999984281615,293.7111181625349
294.99999940092965,289.457119922577
294.99999940092965,289.2240289149644
294.99999940092965,289.4173455538435
293.9999984281615,289.71930443201313
293.9999984281615,290.63586193343195
293.00000066093565,291.5671296684193
293.00000066093565,292.6413068897765
293.00000066093565,288.54017134499884
291.9999996881675,292.6940508826151
291.9999996881675,288.01279232191644
291.9999996881675,290.1951800071231
291.9999996881675,290.17665517822957
291.9999996881675,292.7698908076527
291.9999996881675,294.49122855084033
291.9999996881675,293.6163527158175
293.00000066093565,291.17202414238875
293.00000066093565,292.47568613628243
293.00000066093565,292.2478938900751
293.00000066093565,296.2950160472674
293.00000066093565,294.4975178248132
293.00000066093565,291.8963773281031
293.9999984281615,291.5504448208002
293.9999984281615,294.5775441880814
293.9999984281615,297.37462986834834
293.9999984281615,295.08274085851747
293.9999984281615,297.504545689046
293.9999984281615,293.49608397464146
293.00000066093565,294.611160710076
293.00000066093565,295.82879877107695
293.00000066093565,293.5014500524348
293.00000066093565,296.7793510484805
293.00000066093565,297.06990460718254
291.9999996881675,295.34454390842103
291.9999996881675,296.8041779735161
291.9999996881675,296.31388707472826
291.9999996881675,293.660560349538
291.9999996881675,293.74422820884763
291.9999996881675,297.9966140610336
291.9999996881675,295.55568015688993
290.9999987153994,294.34113864974097
290.9999987153994,293.8784122091043
290.9999987153994,291.7201045575796
290.9999987153994,290.56648758719314
290.9999987153994,292.63291798560374
291.9999996881675,285.9908324116941
291.9999996881675,287.1489018803212
293.00000066093565,288.4860265301795
293.9999984281615,289.14715680530946
294.99999940092965,291.70348382080624
296.0000003736978,291.74352745509213
296.0000003736978,294.74912404469245
297.0000013464659,295.2978551849681
297.0000013464659,294.8259673044668
297.0000013464659,296.25506216816564
297.0000013464659,296.53497653200736
297.0000013464659,296.8944364277738
297.0000013464659,297.454528009925
298.0000007164629,298.29694131817763
298.0000007164629,296.142294395948
299.0000000864599,293.7296974856473
299.0000000864599,298.9389248892098
299.9999994564569,299.96639735940266
301.00000042922505,302.8806327881976
301.00000042922505,303.0245167594236
