Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,12,0.3554271161556244,5.4183367639780045,0.6099500060081482,0.7809929615612091,0.9929937720298767,12 (Step-1)
