Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,168,0.8040745258331299,16.986535489559174,1.3399217128753662,1.1575498748975641,0.9842532277107239,168 (Step-1)
