Actual,Predicted
5.999998,4.5276318
5.999998,4.0199738
5.999998,4.4574966
5.999998,5.3780746
5.999998,4.726843
4.999998,6.638485
5.999998,5.45656
5.999998,7.671838
5.999998,5.3568687
5.999998,7.624527
5.999998,7.8460455
5.999998,8.394519
7.999998,9.69977
6.999998,9.953928
6.999998,9.996045
6.999998,10.8807125
6.999998,10.00849
6.999998,9.559803
6.999998,8.851966
6.999998,9.518674
5.999998,8.3513
5.999998,8.5704975
5.999998,10.16156
5.999998,9.117892
5.999998,8.445575
5.999998,7.8216305
5.999998,8.006307
5.999998,8.135536
5.999998,7.074787
5.999998,7.107313
5.999998,7.623681
9.780474,7.9316883
5.999998,8.260008
5.999998,7.068222
5.999998,6.277075
5.999998,6.1083374
4.999998,5.541765
5.999998,4.968361
4.999998,5.679743
4.999998,4.902069
4.999998,5.375803
4.999998,4.800955
4.999998,4.9354115
4.999998,5.1369476
4.999998,5.1984234
4.999998,4.721424
4.999998,4.5721817
4.999998,4.685753
4.999998,4.698759
4.999998,4.9413605
4.999998,4.626566
4.999998,5.224724
4.999998,4.760124
4.999998,5.301779
4.999998,5.434473
4.999998,5.9018383
4.999998,5.849386
4.999998,5.687132
4.999998,5.9791126
5.999998,5.9922276
4.999998,5.8753395
4.999998,5.4851
4.999998,5.220648
4.999998,4.5407467
4.999998,4.741331
4.999998,4.261469
4.999998,4.126848
4.999998,3.6849003
4.999998,3.8391533
4.999998,3.8997192
4.999998,4.4868507
4.999998,4.6635075
4.999998,4.6164894
4.999998,3.8795204
4.999998,4.122946
4.999998,3.983162
4.999998,4.0141144
4.999998,4.4862537
4.999998,5.142769
4.999998,4.749058
4.999998,4.928295
4.999998,5.237604
4.999998,5.3210087
4.999998,5.490673
4.999998,5.5072937
4.999998,5.2658234
4.999998,5.3347015
4.999998,5.2153664
4.999998,5.3377914
4.999998,4.952915
4.999998,5.2509804
4.999998,4.7151985
4.999998,4.56999
4.999998,4.339407
4.999998,4.36034
4.999998,4.437643
4.999998,4.2850437
4.999998,4.6535664
4.999998,4.8797054
4.999998,4.4328766
4.999998,4.578396
4.999998,4.7163086
4.999998,4.2923794
4.999998,4.2682056
4.999998,4.023548
4.999998,4.6795483
4.999998,4.691059
4.999998,5.015026
4.999998,4.4233055
5.999998,4.7417507
4.999998,4.8243732
4.999998,4.158787
4.999998,4.5043354
4.999998,4.7085056
4.999998,4.690729
4.999998,4.4312286
4.999998,4.693527
4.999998,4.614916
4.999998,4.7993298
4.999998,5.052063
