Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,12,0.13926278054714203,1.4962278306484222,0.05816267803311348,0.24116939696635117,0.9861782193183899,12 (Step-1)
