Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,96,0.2502564787864685,2.60088462382555,0.14460177719593048,0.38026540362742767,0.9653186798095703,96 (Step-1)
