Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.1186937689781189,1.2877381406724453,0.0446240566670894,0.2112440689512713,0.9894018173217772
12 (Step-1),0.139262780547142,1.4962278306484222,0.0581626780331134,0.2411693969663511,0.98617821931839
24 (Step-1),0.1592884510755539,1.6980478540062904,0.077729120850563,0.2787994276367206,0.9815070033073424
48 (Step-1),0.2024621218442917,2.119164913892746,0.104755200445652,0.3236590805858102,0.9750127792358398
96 (Step-1),0.2502564787864685,2.60088462382555,0.1446017771959304,0.3802654036274276,0.9653186798095704
168 (Step-1),0.2860682308673858,2.932195365428925,0.1792475283145904,0.4233763435934871,0.9566590189933776
