Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,168,0.28606823086738586,2.9321953654289246,0.17924752831459045,0.42337634359348714,0.9566590189933777,168 (Step-1)
