Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,96,0.32135114073753357,3.8415830582380295,0.20164959132671356,0.449054107348673,0.9670926928520203,96 (Step-1)
