Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,24,0.25038981437683105,3.0411677435040474,0.13396453857421875,0.36601166453300193,0.9784731864929199,24 (Step-1)
