Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,6,0.6494148373603821,2637922.0703125,0.8706672787666321,0.9330955357125186,0.9905790686607361,6 (Step-1)
