Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,12,0.5756159424781799,2407961.5234375,0.7369412779808044,0.8584528396952301,0.9920184016227722,12 (Step-1)
