Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,168,0.09027041494846344,1.1075226590037346,0.015400406904518604,0.12409837591410536,0.6553547978401184,168 (Step-1)
