Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.0348714478313922,0.4257891327142715,0.0023229795042425,0.0481972976860999,0.9476346373558044
12 (Step-1),0.043510690331459,0.5315481219440699,0.003688276046887,0.0607311785402443,0.9168860912322998
24 (Step-1),0.051047783344984,0.6243953015655279,0.005198719445616,0.0721021459154719,0.8829267024993896
48 (Step-1),0.0644167140126228,0.788508728146553,0.0083477953448891,0.091366270280061,0.812160313129425
96 (Step-1),0.0795247554779052,0.9742968715727328,0.0123666562139987,0.1112054684536637,0.7222909927368164
168 (Step-1),0.0902704149484634,1.1075226590037346,0.0154004069045186,0.1240983759141053,0.6553547978401184
