Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,96,0.07952475547790527,0.9742968715727329,0.012366656213998795,0.1112054684536637,0.7222909927368164,96 (Step-1)
