Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),1023.347412109375,15.947876870632172,6901173.5,2627.0084697236894,0.9567341804504396
12 (Step-1),1266.9215087890625,18.3612659573555,9684155.0,3111.9374993723764,0.939322292804718
24 (Step-1),1806.87646484375,22.70126491785049,20951040.0,4577.230603760313,0.8688707947731018
48 (Step-1),3312.009033203125,38.46379220485687,65911724.0,8118.603574507133,0.5883828997612
96 (Step-1),5904.935546875,86.4278793334961,170345584.0,13051.650623580146,-0.0591387785971164
168 (Step-1),8543.126953125,171.9771385192871,257441328.0,16044.978279823254,-0.5897530913352966
