Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,168,0.060149550437927246,0.8132241666316986,0.00668290676549077,0.08174904748980731,0.5692374110221863,168 (Step-1)
