Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.0337451137602329,0.455445097759366,0.0022175631020218,0.0470910087173954,0.8571262359619141
12 (Step-1),0.0380083359777927,0.5133319180458784,0.0027594401035457,0.0525303731525465,0.822238028049469
24 (Step-1),0.0408309996128082,0.5516031291335821,0.0031389512587338,0.0560263443277702,0.7978269457817078
48 (Step-1),0.0444444417953491,0.6005170289427042,0.0036705562379211,0.0605851156466761,0.763646125793457
96 (Step-1),0.0523311905562877,0.7074567023664713,0.0050311624072492,0.0709306873451062,0.6761628985404968
168 (Step-1),0.0601495504379272,0.8132241666316986,0.0066829067654907,0.0817490474898073,0.5692374110221863
