Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,24,0.04083099961280823,0.5516031291335821,0.0031389512587338686,0.056026344327770206,0.7978269457817078,24 (Step-1)
