Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),4.569572925567627,1.7456740140914917,59.83304977416992,7.735182594753011,0.9873583912849426
12 (Step-1),5.969104766845703,2.306140959262848,92.1775131225586,9.600912098470571,0.980535924434662
24 (Step-1),9.35976505279541,3.821980208158493,192.9242706298828,13.889718162363224,0.9593090415000916
48 (Step-1),12.960506439208984,5.349097773432732,343.0330810546875,18.521152260447717,0.9278028607368468
96 (Step-1),17.88115692138672,7.538429647684097,665.6620483398438,25.80042728986952,0.8605363965034485
168 (Step-1),21.56065368652344,9.107602387666702,922.2125854492188,30.367953264077887,0.8080184459686279
