Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,12,0.2256985455751419,2.12977547198534,0.11160530894994736,0.33407380763829325,0.9825655817985535,12 (Step-1)
