Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.1909292340278625,1.7803594470024109,0.0844506025314331,0.2906038584248893,0.9868177771568298
12 (Step-1),0.2256985455751419,2.12977547198534,0.1116053089499473,0.3340738076382932,0.9825655817985536
24 (Step-1),0.2484732866287231,2.3162944242358208,0.1318805813789367,0.3631536608364795,0.9793679118156432
48 (Step-1),0.3052428960800171,2.85703893750906,0.1835904717445373,0.4284745870463467,0.9711973071098328
96 (Step-1),0.3722574710845947,3.4876931458711624,0.2604413330554962,0.5103345305341352,0.958925724029541
168 (Step-1),0.4412061274051666,4.1539017111063,0.3587420880794525,0.5989508227554684,0.9429969787597656
