Actual,Predicted
14.4,14.429325
14.299999,14.434652
14.299999,14.374108
14.299999,14.375712
14.299999,14.361812
14.299999,14.388776
14.299999,14.3712
14.299999,14.394604
14.199999,14.352253
14.299999,14.337757
14.299999,14.343867
14.299999,14.339536
14.199999,14.305955
14.199999,14.26507
14.199999,14.24716
14.199999,14.270651
14.299999,14.266321
14.4,14.401187
14.4,14.5280285
14.499999,14.546231
14.499999,14.634947
14.599999,14.701082
14.599999,14.733824
14.499999,14.680079
14.499999,14.71122
14.499999,14.627018
14.499999,14.576957
14.099999,14.423992
14.499999,14.280951
14.499999,14.506691
14.4,14.581209
14.4,14.573504
14.4,14.535225
14.4,14.513415
14.4,14.45335
14.4,14.440438
14.4,14.441816
14.4,14.414902
14.4,14.381144
14.4,14.356241
14.4,14.446599
14.499999,14.48461
14.499999,14.507224
14.599999,14.639417
14.599999,14.652092
14.599999,14.686121
14.599999,14.707852
14.599999,14.737204
14.499999,14.640147
14.499999,14.610622
14.4,14.563391
14.499999,14.504078
14.4,14.553754
14.4,14.502489
14.4,14.51148
14.4,14.533403
14.4,14.569502
14.4,14.519154
14.4,14.525175
14.4,14.49831
14.4,14.446276
14.4,14.428891
14.299999,14.436104
14.4,14.340652
14.4,14.426908
14.499999,14.484102
14.499999,14.617554
14.599999,14.686018
14.599999,14.761485
14.499999,14.723308
14.599999,14.680198
14.599999,14.704451
14.499999,14.6394005
14.599999,14.55129
14.499999,14.59959
14.499999,14.534481
14.499999,14.489888
14.4,14.429365
14.4,14.445997
14.4,14.385477
14.299999,14.377536
14.299999,14.376365
14.299999,14.335018
14.299999,14.384675
14.299999,14.287372
14.199999,14.376979
14.199999,14.250743
14.199999,14.288412
14.199999,14.327542
14.299999,14.376272
14.299999,14.415488
14.299999,14.480565
14.4,14.478712
14.4,14.579223
14.499999,14.494492
14.499999,14.578701
14.4,14.570634
14.4,14.515909
14.299999,14.397715
14.299999,14.389261
14.299999,14.284544
14.299999,14.289808
14.299999,14.28029
14.299999,14.2335825
14.299999,14.303498
14.299999,14.404072
14.199999,14.403793
14.199999,14.356052
14.199999,14.126442
13.299999,13.909687
14.199999,13.5805
14.099999,14.063717
14.199999,14.462979
14.199999,14.503583
