Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,24,0.9578526616096497,1.2328676879405975,2.3023455142974854,1.5173481849257557,0.9783728718757629,24 (Step-1)
