Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,48,1.3641704320907593,1.7563484609127045,4.3488993644714355,2.085401487596917,0.9589371085166931,48 (Step-1)
