Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.2752912938594818,4.937249794602394,0.25674769282341,0.5067027657546483,0.9581452012062072
12 (Step-1),0.3166440427303314,5.529795587062836,0.3212231695652008,0.5667655331485859,0.947612762451172
24 (Step-1),0.4545182883739471,7.934912294149399,0.534041702747345,0.7307815697917847,0.9128293991088868
48 (Step-1),0.5791873931884766,9.97387245297432,0.7589690685272217,0.8711883083049391,0.875885546207428
96 (Step-1),0.7264469265937805,11.30625605583191,1.086428165435791,1.042318648703836,0.8216822743415833
168 (Step-1),1.0372567176818848,15.434876084327698,2.15634822845459,1.4684509622233184,0.6431781649589539
