Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,6,0.2752912938594818,4.937249794602394,0.25674769282341003,0.5067027657546483,0.9581452012062073,6 (Step-1)
