Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,24,0.04726564884185791,0.6052427459508181,0.0049416013062000275,0.07029652414024486,0.8758156895637512,24 (Step-1)
