Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,12,0.040373850613832474,0.5165393929928541,0.0038807811215519905,0.06229591576943059,0.9023830890655518,12 (Step-1)
