Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),1034.7557373046875,17.19871312379837,2271014.75,1506.988636320792,0.972771942615509
12 (Step-1),1075.3343505859375,13.454140722751616,3452310.25,1858.03935641848,0.958609104156494
24 (Step-1),2081.984375,34.90863144397736,7672178.0,2769.8696720242992,0.9080562591552734
48 (Step-1),2842.297607421875,43.83329153060913,15626875.0,3953.084238920289,0.8131945729255676
96 (Step-1),4350.3623046875,71.87826037406921,33452166.0,5783.784747031998,0.6021643877029419
168 (Step-1),7167.80517578125,120.2472686767578,84996336.0,9219.345746852105,-0.0036671047564595
