Model,Horizon,MAE,MAPE,MSE,RMSE,R2,Pred_Len
SpikeDLinear,6,0.23416195809841156,2.0812155678868294,0.24820561707019806,0.498202385652857,0.9936301708221436,6 (Step-1)
