Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.5854251980781555,39.62524831295013,1.0446085929870603,1.0220609536554366,0.9877544045448304
12 (Step-1),0.7784771919250488,48.74415099620819,1.3577030897140503,1.1652051706519544,0.9840725064277648
24 (Step-1),1.0168927907943726,65.34788012504578,1.9547319412231443,1.3981172845019636,0.97703355550766
48 (Step-1),1.0613627433776855,81.17873072624207,2.265371322631836,1.5051150529550343,0.9733017086982728
96 (Step-1),1.216490626335144,76.49262547492981,2.7657487392425537,1.663054039784202,0.9672029614448548
168 (Step-1),1.370295524597168,76.41214728355408,3.365870237350464,1.834630817726134,0.9597129821777344
