Actual,Predicted
9760.0,17585.088
9700.0,14609.011
9650.0,11152.143
9590.0,8222.191
9480.0,5908.849
9480.0,4736.01
9430.0,4486.125
9430.0,6076.697
45000.0,9920.924
9410.0,37010.18
12381.0625,9388.459
9300.0,10447.837
13546.248,14146.98
9040.0,16555.246
10117.127,13402.469
8810.0,15175.53
8168.553,10834.749
8640.0,14033.524
5740.0005,15684.422
8570.0,14532.361
6120.0,16749.719
8550.0,12487.132
6120.0,12868.388
8530.0,10700.775
8590.0,11627.645
8740.0,11284.685
8900.0,11020.8125
9000.0,10960.117
8950.0,11514.28
8850.0,11485.02
8740.0,11114.093
8690.0,11243.5625
8640.0,10502.985
8640.0,12298.159
8740.0,10585.859
8790.0,11427.205
8900.0,10665.104
9000.0,10384.302
9060.0,9963.214
9110.0,10211.346
9110.0,9795.081
9270.0,9911.603
5740.0005,11553.667
6120.0,9596.245
5740.0005,11489.549
6120.0,11996.852
6120.0,12315.752
6120.0,11248.737
8857.275,10181.483
8950.0,15139.73
8950.0,14472.529
8950.0,14401.047
8850.0,13149.554
8640.0,12850.746
8430.0,11564.0625
8080.0,11274.056
7980.0005,10368.477
7730.0005,8295.406
7590.0005,6628.666
7590.0005,7961.526
10478.866,7200.1104
7192.949,12262.471
5740.0005,9200.17
6953.4956,8578.141
5740.0005,8849.918
5740.0005,10566.077
6122.523,7763.252
6120.0,7775.6533
7305.234,6135.826
5740.0005,7708.334
6124.76,5166.5674
7124.469,5294.926
7070.0,6442.7324
7110.0,7311.738
7250.0,7354.9185
7400.0,9244.846
7400.0,7931.923
7350.0,8159.9453
7210.0,7728.5737
7110.0,6304.7227
7020.0,9156.265
6930.0,7673.651
6880.0005,10939.509
6930.0,9959.172
7070.0,10283.62
7210.0,10482.253
7350.0,10710.26
7540.0,11809.018
7680.0005,11220.629
7780.0005,11514.863
6120.0,9527.121
6120.8647,8283.939
6123.3677,7787.327
6120.0,9026.23
9747.333,10483.498
7660.393,12623.563
7830.0005,9667.795
7730.0005,8991.396
7680.0005,7780.3105
7680.0005,8059.8726
7640.0005,6265.946
7640.0005,8297.295
7780.0005,6784.154
7980.0005,9449.592
8030.0,8954.678
8180.0005,10476.609
6120.0,11833.408
6123.451,13183.167
6125.4233,14466.553
37900.0,17500.602
6328.657,38421.125
10553.521,11876.564
5740.0005,11113.274
5740.0005,7828.743
5740.0005,11064.886
8080.0,9941.152
7980.0005,13652.289
7980.0005,12472.768
7830.0005,14327.257
7640.0005,14055.383
7540.0,14506.897
7440.0,13793.571
7350.0,11627.44
7250.0,12102.016
7160.0,11931.907
7070.0,12338.955
6970.0005,10928.076
6930.0,7602.63
6830.0005,7790.3423
6830.0005,6625.55
6790.0005,6270.556
6740.0005,7295.762
6700.0005,10428.579
6700.0005,9843.874
6700.0005,9847.082
6700.0005,7938.6616
6700.0005,7839.9023
6740.0005,8950.279
6740.0005,10428.022
6740.0005,12061.769
6790.0005,11507.149
6790.0005,11270.353
6830.0005,8609.63
6740.0005,10063.097
6650.0005,8493.221
6650.0005,8519.329
6610.0,8803.006
6560.0005,8619.033
6560.0005,7269.6885
6520.0,6518.1064
6470.0005,9037.701
6470.0005,9649.0
6430.0,9675.912
6380.0005,10383.451
6380.0005,12259.851
6290.0005,13689.349
6290.0005,14455.383
6290.0005,12677.192
6380.0005,11777.34
6470.0005,9041.186
6610.0,8452.121
6650.0005,6422.554
6520.0,9064.257
6520.0,9514.665
6470.0005,8246.432
6470.0005,9329.424
6430.0,9904.546
6430.0,10644.416
6340.0,12346.486
6340.0,12427.899
6250.0,12151.359
6210.0,11827.611
6120.0,8560.801
5950.0,8377.923
5860.0,7867.3965
5860.0,7453.6924
5910.0005,7458.236
6080.0,6965.8413
6210.0,7434.563
6250.0,8483.674
6430.0,8420.459
6700.0005,10454.375
6880.0005,9119.182
7020.0,9578.396
7160.0,8783.338
7400.0,7742.1016
7680.0005,8530.373
7490.0,7836.7466
7250.0,8795.479
6970.0005,8172.37
6650.0005,9180.482
6470.0005,7125.3716
6380.0005,7659.24
6290.0005,7993.356
6250.0,7529.676
6210.0,8629.949
6160.0,8334.139
6120.0,7135.634
6080.0,7062.5596
6080.0,6321.7764
6120.0,7997.693
6120.0,6556.535
6120.0,7765.937
5910.0005,7307.4023
6030.0,10115.555
5740.0005,9712.5
5740.0005,9196.18
5740.0005,8384.053
6030.0,7210.848
6120.0,6590.882
6119.0845,7727.33
6124.6636,8424.959
6179.0444,7542.107
5959.656,8177.4253
5959.601,6921.9175
6092.094,7776.326
6092.094,7542.1006
6179.0444,7822.4873
6120.0,7369.051
6120.0,7804.2935
6160.0,8286.09
6120.0,8913.133
6030.0,8509.125
5910.0005,7891.8066
5780.0005,7124.209
5690.0005,6527.7896
5650.0005,6480.749
5610.0005,5873.4097
5570.0,6076.0444
5570.0,7361.0483
5530.0,7694.6255
5490.0,6999.006
5530.0,6423.71
5610.0005,7636.359
5690.0005,7277.2866
5740.0005,7121.814
5780.0005,7073.501
5780.0005,7091.9688
5820.0005,7517.0347
5780.0005,7130.056
5820.0005,6445.0674
5820.0005,5977.687
5860.0,6935.835
5820.0005,6572.55
5780.0005,8108.174
5690.0005,7179.511
5570.0,7511.623
5490.0,5581.182
5410.0005,5240.508
5280.0,4672.742
5260.0,5753.84
5260.0,6503.767
5260.0,6532.4155
5290.001,5286.6562
5310.0,6671.9834
5340.0,6477.471
5360.0,7784.0713
5400.0,8935.628
5440.0,7857.1367
5470.0005,8182.973
5530.0,6173.743
5610.0005,6775.1626
5690.0005,6402.6294
5740.0005,7302.9097
