Actual,Predicted
8.4,8.475393
8.4,8.491255
8.4,8.489814
8.299999,8.485074
8.299999,8.421225
8.299999,8.413372
8.299999,8.405967
8.299999,8.379489
8.299999,8.36667
8.299999,8.394802
8.2,8.3742
8.2,8.323599
8.2,8.334156
8.2,8.322798
8.2,8.352565
8.2,8.28405
8.2,8.35001
8.2,8.278433
8.2,8.298655
8.2,8.329407
8.2,8.32062
8.2,8.333382
8.099999,8.285252
8.099999,8.269691
8.099999,8.258401
8.099999,8.2308
8.0,8.21466
8.0,8.164366
8.0,8.145846
8.0,8.163523
7.9,8.139702
7.9,8.088885
7.9,8.068856
7.7999997,8.069983
7.7999997,7.984554
7.7999997,7.974738
7.7999997,7.9463725
7.7999997,7.9696426
7.7,7.934162
7.7,7.9478617
7.7,7.894131
7.7,7.872731
7.7,7.8547144
7.7,7.85865
7.7,7.8611593
7.6000004,7.8142915
7.6000004,7.8467736
7.6000004,7.7380576
7.6000004,7.72914
7.6000004,7.779974
7.5,7.7196574
7.5,7.682555
7.5,7.6210475
7.5,7.645725
7.5,7.6480594
7.5,7.5979557
7.5,7.6595864
7.5,7.654534
7.4,7.6260843
7.4,7.5575104
7.4,7.5451694
7.4,7.608901
7.4,7.553213
7.4,7.547293
7.4,7.5442014
7.4,7.5904217
7.4,7.5758
7.4,7.5549154
7.4,7.623186
7.4,7.58601
7.4,7.539177
7.4,7.5526695
7.4,7.557112
7.4,7.5637755
7.4,7.6050134
7.4,7.5756874
7.4,7.566687
7.4,7.5704894
7.4,7.5430202
7.4,7.5727577
7.4,7.543104
7.4,7.585773
7.4,7.5552945
7.4,7.5412765
7.4,7.5508513
7.4,7.5661106
7.4,7.5780616
7.4,7.5788527
7.4,7.584893
7.4,7.564725
7.4,7.5704308
7.4,7.5568748
7.4,7.5583506
7.4,7.5683904
7.4,7.5677505
7.4,7.5578294
7.4,7.5310388
7.4,7.5508657
7.4,7.563269
7.4,7.5490813
7.4,7.5480328
7.4,7.553122
7.4,7.54202
7.4,7.5513835
7.4,7.5324874
7.4,7.5120687
7.4,7.54364
7.4,7.56003
7.4,7.5301323
7.4,7.549781
7.4,7.592302
7.4,7.587754
7.4,7.5768595
7.5,7.5884266
7.5,7.670855
7.5,7.6757116
7.5,7.6724596
7.5,7.7210674
7.5,7.715069
7.5,7.6852236
7.5,7.6861105
7.5,7.706557
7.5,7.7089367
7.5,7.7194095
7.5,7.6880364
7.5,7.7067294
7.5,7.6981645
7.4,7.666511
7.4,7.615867
7.4,7.609569
7.4,7.5929327
7.4,7.582592
7.4,7.553348
7.4,7.6056843
7.4,7.5842137
7.4,7.62862
7.4,7.590079
7.4,7.6251807
7.4,7.617539
7.4,7.613448
7.4,7.618374
7.4,7.6046085
7.4,7.576351
7.4,7.605481
7.4,7.6071935
7.4,7.621866
7.4,7.62072
7.4,7.6039495
7.4,7.598265
7.4,7.568867
7.2999997,7.5686245
7.2999997,7.4936867
7.2999997,7.4711695
7.2999997,7.4427156
7.2999997,7.4735746
7.2999997,7.43084
7.2999997,7.476197
7.2,7.4383526
7.2,7.428495
7.2,7.4048266
7.2,7.3512645
7.2,7.397968
7.2,7.3869605
7.2,7.397865
7.2,7.3821707
7.2,7.3673368
7.2,7.3866377
7.2,7.3796916
7.2,7.3730555
7.2,7.3801546
7.2,7.3669524
7.1,7.352386
7.1,7.2813606
7.1,7.2870884
7.1,7.245788
7.1,7.2375646
7.1,7.221793
7.1,7.257912
7.0000005,7.2015986
7.0000005,7.1856904
7.0000005,7.183766
7.0000005,7.1860285
7.0000005,7.1604166
6.8999996,7.117995
6.8999996,7.1204414
6.8999996,7.1119184
7.0000005,7.1339464
7.0000005,7.1647167
7.0000005,7.1414943
7.0000005,7.1872945
7.0000005,7.1480203
6.8999996,7.179972
6.8999996,7.12379
6.8999996,7.08043
6.8999996,7.1251483
6.8999996,7.0487676
6.8999996,7.0814657
6.7999997,7.0463247
6.7999997,7.029389
6.7999997,7.013427
6.7999997,7.008945
6.7999997,7.024789
6.7999997,6.998598
6.7,6.997395
6.7,6.968294
6.7,6.9374804
6.7,6.941642
6.7,6.964946
6.7,6.9486837
6.7,6.9472094
6.7,6.963718
6.7,6.9445043
6.7,6.939627
6.7,6.948507
6.7,6.997902
6.7,6.961958
6.7,6.9270043
6.6,6.8945656
6.6,6.8815646
6.6,6.852095
6.6,6.822716
6.6,6.829111
6.5000005,6.7949405
6.5000005,6.7597733
6.5000005,6.7678685
6.5000005,6.71287
6.5000005,6.7592807
6.5000005,6.7606654
6.5000005,6.7576294
6.5000005,6.7132344
6.3999996,6.7518516
6.3999996,6.6990323
6.3999996,6.6628227
6.3999996,6.700463
6.3999996,6.676987
6.3999996,6.6819615
6.3999996,6.6568713
6.3999996,6.6321893
6.3999996,6.678302
6.3999996,6.644656
6.3999996,6.6460567
