Pred_Len,MAE,MAPE,MSE,RMSE,R2
6 (Step-1),0.072097048163414,0.8946250192821026,0.0103152906522154,0.1015642193501997,0.9630541205406188
12 (Step-1),0.0879508480429649,1.091376692056656,0.0144641166552901,0.1202668560131598,0.9482086300849916
24 (Step-1),0.0976933315396308,1.2116357684135437,0.0180467218160629,0.1343380877341304,0.9354183673858644
48 (Step-1),0.1204628571867942,1.4959699474275112,0.0268420577049255,0.1638354592416597,0.9040846824645996
96 (Step-1),0.1615093499422073,2.0047996193170547,0.0477514266967773,0.2185209982971369,0.8298789858818054
168 (Step-1),0.1892918050289154,2.3579146713018417,0.0646997913718223,0.2543615367382073,0.7704918384552002
